Cluster_ID;Codice;Nome;Componente;Descrizione;N_Events;Mean_Duration;N_Tuples;Occurrences
642;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;7;8.40;2;2
642;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;7;8.40;2;2
642;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;7;8.40;2;2
645;11201;CCU_FltWtbR2;VEHICLE;Mancata ricezione R2 in CCU M1;8;0.30;2;2
645;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;8;0.30;2;2
645;150007;_Standby_;VEHICLE;Stato STANDBY attivo;8;0.30;2;2
645;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;8;0.30;2;2
645;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;8;0.30;2;2
645;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;8;0.30;2;2
645;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;8;0.30;2;2
645;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;8;0.30;2;2
658;18200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M8;16;4.50;2;2
658;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;16;4.50;2;2
658;150006;_Running_;VEHICLE;Stato RUNNING attivo;16;4.50;2;2
658;150007;_Standby_;VEHICLE;Stato STANDBY attivo;16;4.50;2;2
658;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;16;4.50;2;2
658;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;16;4.50;2;2
658;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;16;4.50;2;2
658;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;16;4.50;2;2
658;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;16;4.50;2;2
658;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;16;4.50;2;2
658;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;16;4.50;2;2
658;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;16;4.50;2;2
658;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;16;4.50;2;2
658;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);16;4.50;2;2
658;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;16;4.50;2;2
658;41069;_EpEscFlt_;BCU_M1;Assistenza EP fuori servizio;16;4.50;2;1
675;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;9;4.60;2;2
675;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;9;4.60;2;2
675;ILCK_PROP_01;ILCK_PROP_01;VEHICLE;Cod. 01 Max fren. di servizio richiesta da segnalamento;9;4.60;2;2
675;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;9;4.60;2;2
675;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;9;4.60;2;2
675;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;9;4.60;2;2
675;ILCK_PROP_18M1;ILCK_PROP_18M1;MDS;Cod. 18 Linea Emergenza Attiva;9;4.60;2;2
675;ILCK_PROP_22M1;ILCK_PROP_22M1;MDS;Cod. 22 Manettino fuori coasting dopo taglio trazione;9;4.60;2;2
675;ILCK_PROP_17M1;ILCK_PROP_17M1;MDS;Cod. 17 Filo treno Taglio Trazione non alimentato;9;4.60;2;1
680;103044;_IDoorUnblock_;M3_Porta_intermedia;Guasto microswitch porta intermedia;2;0.00;2;2
680;103046;_IDoorDCSFlt_;M3_Porta_intermedia;Guasto microswitch porta intermedia;2;0.00;2;2
685;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;12;17.40;2;2
685;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;12;17.40;2;2
685;41353;9K48_Emg;FRENO;Frenatura di emergenza attivata da leva di frenatura in M1;12;17.40;2;2
685;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;12;17.40;2;2
685;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;12;17.40;2;2
685;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;12;17.40;2;2
685;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;12;17.40;2;2
685;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;12;17.40;2;2
685;ILCK_PROP_18M1;ILCK_PROP_18M1;MDS;Cod. 18 Linea Emergenza Attiva;12;17.40;2;2
685;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);12;17.40;2;2
685;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;12;17.40;2;1
685;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;12;17.40;2;1
689;104044;_IDoorUnblock_;T4_Porta_bar;Guasto microswitch porta bar;2;0.00;2;2
689;104046;_IDoorDCSFlt_;T4_Porta_bar;Guasto microswitch porta bar;2;0.00;2;2
691;106028;_IDoorUnblock_;M6_Porta_gangway_1;Guasto microswitch porta Gangway 1;8;11.80;2;2
691;106030;_IDoorDCSFlt_;M6_Porta_gangway_1;Guasto microswitch porta Gangway 1;8;11.80;2;2
691;107036;_IDoorUnblock_;T7_Porta_gangway_2;Guasto microswitch porta Gangway 2;8;11.80;2;2
691;107038;_IDoorDCSFlt_;T7_Porta_gangway_2;Guasto microswitch porta Gangway 2;8;11.80;2;2
691;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;8;11.80;2;2
691;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;8;11.80;2;2
691;ILCK_PROP_17M1;ILCK_PROP_17M1;MDS;Cod. 17 Filo treno Taglio Trazione non alimentato;8;11.80;2;2
691;ILCK_PROP_22M1;ILCK_PROP_22M1;MDS;Cod. 22 Manettino fuori coasting dopo taglio trazione;8;11.80;2;2
702;11200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M1;18;0.96;2;2
702;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;18;0.96;2;2
702;150006;_Running_;VEHICLE;Stato RUNNING attivo;18;0.96;2;2
702;150012;_CmdPantoUp_;VEHICLE;Comando alzamento panto da banco;18;0.96;2;2
702;158002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M8;18;0.96;2;2
702;158003;_CabOccupied_;M1_4K14;Banco Abilitato M8;18;0.96;2;2
702;EVT_IRIP_T2_68;EVT_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;18;0.96;2;2
702;EVT_Panto_T2_45;EVT_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;18;0.96;2;2
702;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;18;0.96;2;2
702;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;18;0.96;2;2
702;ILCK_PROP_12M8;ILCK_PROP_12M8;MDS;Cod. 12 Rilascio Porte Sinistre Attivo;18;0.96;2;2
702;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;18;0.96;2;2
702;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;18;0.96;2;2
702;ILCK_PROP_18M8;ILCK_PROP_18M8;MDS;Cod. 18 Linea Emergenza Attiva;18;0.96;2;2
702;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);18;0.96;2;2
702;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;18;0.96;2;2
702;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;18;0.96;2;1
702;ILCK_PROP_11M8;ILCK_PROP_11M8;MDS;Cod. 11 Rilascio Porte Destre Attivo;18;0.96;2;1
715;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;10;2.10;2;2
715;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;10;2.10;2;2
715;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;10;2.10;2;2
715;150018;_CmdOpenIR_;VEHICLE;Comando apertura IR/IP da banco;10;2.10;2;2
715;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;10;2.10;2;2
715;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;10;2.10;2;2
715;ILCK_IRIP_T2_28;ILCK_IRIP_T2_28;T2_MCB;Cod 28. Apertura Interruttore principale richiesto DRIVER da banco Abilitato;10;2.10;2;2
715;ILCK_IRIP_T7_13;ILCK_IRIP_T7_13;T7_MCB;Cod 13. Apertura IR/IP da TRAIN LINE;10;2.10;2;2
715;ILCK_PROP_21M1;ILCK_PROP_21M1;MDS;Cod. 21 AT non presente;10;2.10;2;2
715;18050;_HVACcabNotOK_;HVAC_CAB_M8;Perdita di comunicazione con HVAC cabina M1;10;2.10;2;1
718;150017;_CmdCloseIR_;VEHICLE;Comando chiusura IR/IP da banco;9;8.40;2;2
718;157019;_1Q21_;T7_1Q2_IR;IR chiuso in cassa T7;9;8.40;2;2
718;EVT_IP_T2_47;EVT_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;9;8.40;2;2
718;EVT_IP_T7_47;EVT_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;9;8.40;2;2
718;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;9;8.40;2;2
718;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;9;8.40;2;2
718;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;9;8.40;2;2
718;21219;_MCQ1SwitchSts_;TCU_M1;Guasto interruttore di isolamento 25 kV (stato);9;8.40;2;1
718;150026;_9S14_;VEHICLE;Pressione CP sotto 8.5 bar in M8 (press. 9S14);9;8.40;2;1
722;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;9;16.10;2;2
722;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;9;16.10;2;2
722;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;9;16.10;2;2
722;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;9;16.10;2;2
722;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;9;16.10;2;2
722;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;9;16.10;2;2
722;45281;_Cmpr2OilLvlFlt_;FRENO;Livello olio basso nel compressore 2;9;16.10;2;1
722;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;9;16.10;2;1
722;ILCK_PROP_11M1;ILCK_PROP_11M1;MDS;Cod. 11 Rilascio Porte Destre Attivo;9;16.10;2;1
736;18201;CCU_FltWtbR2;VEHICLE;Mancata ricezione R2 in CCU M8;11;8.70;2;2
736;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;11;8.70;2;2
736;150007;_Standby_;VEHICLE;Stato STANDBY attivo;11;8.70;2;2
736;150009;_Parking_;VEHICLE;Stato PARKING attivo;11;8.70;2;2
736;158014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T7;11;8.70;2;2
736;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;11;8.70;2;2
736;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;11;8.70;2;2
736;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;11;8.70;2;2
736;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;11;8.70;2;2
736;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;11;8.70;2;2
736;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;11;8.70;2;2
755;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;12;8.40;2;2
755;11051;_HVACpxNotOK_;HVAC_M1;Perdita di comunicazione con HVAC M1;12;8.40;2;2
755;12051;_HVACpxNotOK_;HVAC_T2;Perdita di comunicazione con HVAC T2;12;8.40;2;2
755;13051;_HVACpxNotOK_;HVAC_M3;Perdita di comunicazione con HVAC M3;12;8.40;2;2
755;14051;_HVACpxNotOK_;HVAC_T4;Perdita di comunicazione con HVAC T4;12;8.40;2;2
755;15051;_HVACpxNotOK_;HVAC_T5;Perdita di comunicazione con HVAC T5;12;8.40;2;2
755;16051;_HVACpxNotOK_;HVAC_M6;Perdita di comunicazione con HVAC M6;12;8.40;2;2
755;17051;_HVACpxNotOK_;HVAC_T7;Perdita di comunicazione con HVAC T7;12;8.40;2;2
755;18050;_HVACcabNotOK_;HVAC_CAB_M8;Perdita di comunicazione con HVAC cabina M1;12;8.40;2;2
755;18051;_HVACpxNotOK_;HVAC_M8;Perdita di comunicazione con HVAC M8;12;8.40;2;2
755;23062;DIO_DI_FL1;CONV_TRAZ_M3;H2O: FL1 - flusso circ. trattamento basso;12;8.40;2;1
755;23206;_H2OWarn_;TCU_M3;Guasto centralina idraulica TACU M3;12;8.40;2;1
757;12215;CCU_1Q7_11;T2_1Q7;Incongruenza contatti 1Q7 in T2 (11);6;3.72;2;2
757;150004;_LineVoltType_;VEHICLE;Selezionata tensione 3 kV;6;3.72;2;2
757;150006;_Running_;VEHICLE;Stato RUNNING attivo;6;3.72;2;2
757;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;6;3.72;2;2
757;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;6;3.72;2;2
757;ILCK_IR_T7_42;ILCK_IR_T7_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;6;3.72;2;2
762;21219;_MCQ1SwitchSts_;TCU_M1;Guasto interruttore di isolamento 25 kV (stato);14;6.00;2;2
762;28219;_MCQ1SwitchSts_;TCU_M8;Guasto interruttore di isolamento 25 kV (stato);14;6.00;2;2
762;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;14;6.00;2;2
762;150013;_CmdPantoDw_;VEHICLE;Comando abbassamento panto da banco;14;6.00;2;2
762;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;14;6.00;2;2
762;ILCK_IR_T2_42;ILCK_IR_T2_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;14;6.00;2;2
762;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;14;6.00;2;2
762;ILCK_Panto_T2_08;ILCK_Panto_T2_08;T2_PANTO;Cod 08. Comando abbassamento da selettore Panto;14;6.00;2;2
762;ILCK_Panto_T2_16;ILCK_Panto_T2_16;T2_PANTO;Cod 16. Filo treno di abbassamento Panto Attivo;14;6.00;2;2
762;ILCK_Panto_T7_07;ILCK_Panto_T7_07;T7_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;14;6.00;2;2
762;ILCK_Panto_T7_16;ILCK_Panto_T7_16;T7_PANTO;Cod 16. Filo treno di abbassamento Panto Attivo;14;6.00;2;2
762;23219;_MCQ1SwitchSts_;TCU_M3;Guasto interruttore di isolamento 25 kV (stato);14;6.00;2;1
762;26219;_MCQ1SwitchSts_;TCU_M6;Guasto interruttore di isolamento 25 kV (stato);14;6.00;2;1
762;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;14;6.00;2;1
768;18200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M8;19;3.90;2;2
768;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;19;3.90;2;2
768;150006;_Running_;VEHICLE;Stato RUNNING attivo;19;3.90;2;2
768;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;19;3.90;2;2
768;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;19;3.90;2;2
768;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;19;3.90;2;2
768;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;19;3.90;2;2
768;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;19;3.90;2;2
768;ILCK_PROP_11M1;ILCK_PROP_11M1;MDS;Cod. 11 Rilascio Porte Destre Attivo;19;3.90;2;2
768;ILCK_PROP_12M1;ILCK_PROP_12M1;MDS;Cod. 12 Rilascio Porte Sinistre Attivo;19;3.90;2;2
768;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;19;3.90;2;2
768;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;19;3.90;2;2
768;ILCK_PROP_18M1;ILCK_PROP_18M1;MDS;Cod. 18 Linea Emergenza Attiva;19;3.90;2;2
768;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);19;3.90;2;2
768;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;19;3.90;2;2
768;18201;CCU_FltWtbR2;VEHICLE;Mancata ricezione R2 in CCU M8;19;3.90;2;1
768;41069;_EpEscFlt_;BCU_M1;Assistenza EP fuori servizio;19;3.90;2;1
768;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;19;3.90;2;1
768;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;19;3.90;2;1
789;150017;_CmdCloseIR_;VEHICLE;Comando chiusura IR/IP da banco;12;9.01;2;2
789;151014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T2;12;9.01;2;2
789;EVT_IP_T2_47;EVT_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;12;9.01;2;2
789;EVT_IP_T7_47;EVT_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;12;9.01;2;2
789;EVT_IR_T2_01;EVT_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;12;9.01;2;2
789;EVT_IR_T2_40;EVT_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;12;9.01;2;2
789;EVT_IR_T7_01;EVT_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;12;9.01;2;2
789;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;12;9.01;2;2
789;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;12;9.01;2;2
789;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;12;9.01;2;2
789;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;12;9.01;2;1
789;152019;_1Q21_;T2_1Q2_IR;IR chiuso in cassa T2;12;9.01;2;1
797;150013;_CmdPantoDw_;VEHICLE;Comando abbassamento panto da banco;14;2.40;2;2
797;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;14;2.40;2;2
797;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;14;2.40;2;2
797;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;14;2.40;2;2
797;ILCK_PROP_21M1;ILCK_PROP_21M1;MDS;Cod. 21 AT non presente;14;2.40;2;2
797;ILCK_Panto_T2_08;ILCK_Panto_T2_08;T2_PANTO;Cod 08. Comando abbassamento da selettore Panto;14;2.40;2;2
797;ILCK_Panto_T7_07;ILCK_Panto_T7_07;T7_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;14;2.40;2;2
797;ILCK_Panto_T7_16;ILCK_Panto_T7_16;T7_PANTO;Cod 16. Filo treno di abbassamento Panto Attivo;14;2.40;2;2
797;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;14;2.40;2;1
797;28062;DIO_DI_FL1;CONV_TRAZ_M8;H2O: FL1 - flusso circ. trattamento basso;14;2.40;2;1
797;28206;_H2OWarn_;TCU_M8;Guasto centralina idraulica TACU M8;14;2.40;2;1
797;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;14;2.40;2;1
797;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;14;2.40;2;1
797;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;14;2.40;2;1
802;18200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M8;21;2.90;2;2
802;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;21;2.90;2;2
802;41352;6S01_Emg;FRENO;Frenatura di emergenza attivata da leva di trazione in M1;21;2.90;2;2
802;150007;_Standby_;VEHICLE;Stato STANDBY attivo;21;2.90;2;2
802;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;21;2.90;2;2
802;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;21;2.90;2;2
802;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;21;2.90;2;2
802;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;21;2.90;2;2
802;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;21;2.90;2;2
802;ILCK_PROP_12M1;ILCK_PROP_12M1;MDS;Cod. 12 Rilascio Porte Sinistre Attivo;21;2.90;2;2
802;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;21;2.90;2;2
802;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;21;2.90;2;2
802;ILCK_PROP_18M1;ILCK_PROP_18M1;MDS;Cod. 18 Linea Emergenza Attiva;21;2.90;2;2
802;ILCK_PROP_19M1;ILCK_PROP_19M1;MDS;Cod. 19 Maniglia Allarme Passeggeri Attivata;21;2.90;2;2
802;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);21;2.90;2;2
802;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;21;2.90;2;2
802;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;21;2.90;2;2
802;82093;_SnsDmprY70_;HVAC_T2;Guasto al sensore del damper Y70;21;2.90;2;1
802;88093;_SnsDmprY70_;HVAC_M8;Guasto al sensore del damper Y70;21;2.90;2;1
802;150006;_Running_;VEHICLE;Stato RUNNING attivo;21;2.90;2;1
802;ILCK_PROP_11M1;ILCK_PROP_11M1;MDS;Cod. 11 Rilascio Porte Destre Attivo;21;2.90;2;1
806;161002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
806;162002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
806;163002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
806;164002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
806;165002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
806;166002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
806;167002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
806;168002;SAI_OutServ;ANTINCENDIO;Avaria sistema antincendio;8;0.40;2;2
807;21192;_tcu1OK_;TCU_M1;Auto esclusione convertitore M1;86;0.00;2;2
807;21226;_TCUCmdApir_;TCU_M1;Comando apertura IR da TCU1 attivo;86;0.00;2;2
807;23192;_tcu2OK_;TCU_M3;Auto esclusione convertitore M3;86;0.00;2;2
807;23226;_TCUCmdApir_;TCU_M3;Comando apertura IR da TCU2 attivo;86;0.00;2;2
807;26192;_tcu2OK_;TCU_M6;Auto esclusione convertitore M6;86;0.00;2;2
807;26226;_TCUCmdApir_;TCU_M6;Comando apertura IR da TCU3 attivo;86;0.00;2;2
807;27872;_2F47_;T7_2F47;Intervento 2F47 (Toilette) in T7;86;0.00;2;2
807;28192;_tcu1OK_;TCU_M8;Auto esclusione convertitore M8;86;0.00;2;2
807;28226;_TCUCmdApir_;TCU_M8;Comando apertura IR da TCU4 attivo;86;0.00;2;2
807;41001;_BCUPwrOn_;BCU_M1;Avvio centralina BCU M1;86;0.00;2;2
807;41025;_IRV1AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 1);86;0.00;2;2
807;41031;_IRV2AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 2);86;0.00;2;2
